SA22018_V1,SA22018__1,LAND_AREA_,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,SA22018_name,SA2_average_NZDep2018,SA2_average_NZDep2018_score,URPopnSA2_2018,TALB2018_V,TALB2018_1
"218500",Waitara West,3.386232050000000,3.386232050000000,1706214.202499999897555,5682785.206600000150502,-38.997501399999997,174.226545899999991,Waitara West,"10","1161","4011","03300",New Plymouth District
"218600",Upper Vogeltown,2.463144050000000,2.463144050000000,1693688.692299999995157,5672650.842349999584258,-39.090239550000000,174.083322650000014,Upper Vogeltown,"5","973","2745","03300",New Plymouth District
"218700",Highlands Park (New Plymouth District),2.906714340000000,2.906714340000000,1695527.135999999940395,5673688.131500000134110,-39.080694610000002,174.104431169999998,Highlands Park (New Plymouth),"1","908","3318","03300",New Plymouth District
"218800",Paraite,13.721248040000001,13.721248040000001,1700557.414649999933317,5676636.946849999949336,-39.053562280000001,174.162141759999997,Paraite,"1","912","765","03300",New Plymouth District
"218900",Waitara East,2.274138570000000,2.274138570000000,1707720.356249999953434,5683006.448450000025332,-38.995324060000002,174.243900050000008,Waitara East,"9","1107","2907","03300",New Plymouth District
"219000",Lepperton-Brixton,46.534207780000003,46.534207780000003,1705478.414899999974295,5678657.121450000442564,-39.034781520000003,174.218689219999987,Lepperton-Brixton,"4","959","1725","03300",New Plymouth District
"219100",Mangorei,188.539498699999996,188.539498699999996,1691569.199899999890476,5662598.825000000186265,-39.181029350000003,174.060176280000007,Mangorei,"2","925","1998","03300",New Plymouth District
"219200",Mount Messenger,934.302668169999947,934.302668169999947,1740810.284800000023097,5690490.528149999678135,-38.923210689999998,174.624339020000008,Mount Messenger,"7","1017","864","03300",New Plymouth District
"219300",Mangaoraka,81.676849320000002,81.676849320000002,1700592.988399999914691,5667631.406650000251830,-39.134692250000001,174.163885929999992,Mangaoraka,"2","924","1818","03300",New Plymouth District
"219400",Tikorangi,167.687844909999995,167.687844909999995,1716239.263250000076368,5677815.552149999886751,-39.040997969999999,174.343132379999986,Tikorangi,"4","960","1902","03300",New Plymouth District
"219500",Everett Park,236.515326499999986,236.515326499999986,1701951.841699999989942,5657264.308299999684095,-39.227933049999997,174.181167270000003,Everett Park,"4","952","2175","03300",New Plymouth District
"219600",Inglewood,2.944359480000000,2.944359480000000,1703813.692700000014156,5665164.658099999651313,-39.156537530000001,174.201520570000014,Inglewood,"6","994","3543","03300",New Plymouth District
"219700",Tarata,258.968739679999999,258.968739679999999,1720138.360150000080466,5664492.294700000435114,-39.160493700000004,174.390530070000011,Tarata,"6","985","570","03300",New Plymouth District
"219800",Pembroke,226.375330060000010,226.375330060000010,1702150.984649999998510,5644800.527300000190735,-39.340195670000000,174.185365410000003,Pembroke,"5","974","1542","03400",Stratford District
"219900",Douglas,1010.453295819999994,1010.453295819999994,1740645.180350000038743,5655244.738900000229478,-39.240716880000001,174.629725229999991,Douglas,"7","1015","672","03400",Stratford District
"220000",Toko,228.452236459999995,228.452236459999995,1716231.023250000085682,5647164.832449999637902,-39.317118790000002,174.348301990000010,Toko,"5","977","1350","03400",Stratford District
"220100",Stratford North,3.285425470000000,3.285425470000000,1710550.916100000031292,5646036.387149999849498,-39.328028949999997,174.282613190000006,Stratford North,"7","1020","1941","03400",Stratford District
"220200",Whangamomona,689.599962020000021,689.599962020000021,1761869.295649999985471,5669003.438900000415742,-39.113102509999997,174.872254190000007,Whangamomona,"9","1081","126","03400",Stratford District
"220300",Stratford Central,2.532655680000000,2.532655680000000,1711095.457249999977648,5644966.600599999539554,-39.337596400000002,174.289106459999999,Stratford Central,"8","1036","2061","03400",Stratford District
"220400",Stratford South,2.719897070000000,2.719897070000000,1710737.119500000029802,5643701.540350000374019,-39.349038729999997,174.285158160000009,Stratford South,"9","1093","1782","03400",Stratford District
"220500",Cape Egmont,434.177126260000023,434.177126260000023,1675139.233250000048429,5648059.626649999991059,-39.313601929999997,173.871595100000008,Cape Egmont,"8","1047","2067","03500",South Taranaki District
"220600",Taungatara,313.104486370000018,313.104486370000018,1683929.263049999950454,5633083.655399999581277,-39.447719380000002,173.975420329999992,Taungatara,"6","1001","1326","03500",South Taranaki District
"220700",Opunake,3.765142480000000,3.765142480000000,1673889.446849999949336,5632785.720999999903142,-39.451323649999999,173.858784350000008,Opunake,"9","1102","1401","03500",South Taranaki District
"220800",Kaponga-Mangatoki,172.812506810000002,172.812506810000002,1705838.106699999887496,5634280.336900000460446,-39.434525129999997,174.229804529999996,Kaponga-Mangatoki,"8","1040","1305","03500",South Taranaki District
"220900",Manaia-Kapuni,109.376142259999995,109.376142259999995,1696599.421450000023469,5625159.329250000417233,-39.517780610000003,174.123795779999995,Manaia-Kapuni,"9","1085","1551","03500",South Taranaki District
"221000",Eltham,3.412021900000000,3.412021900000000,1711801.891899999929592,5634578.426549999974668,-39.431086600000000,174.299035659999987,Eltham,"9","1109","1935","03500",South Taranaki District
"221100",Okaiawa,102.111677900000004,102.111677900000004,1704632.235000000102445,5622864.982400000095367,-39.537508400000000,174.217588000000006,Okaiawa,"6","993","1182","03500",South Taranaki District
"221200",Te Roti-Moeroa,361.940939469999989,361.940939469999989,1728522.029499999945983,5633435.719949999824166,-39.439048210000003,174.493470339999988,Te Roti-Moeroa,"5","975","789","03500",South Taranaki District
"221300",Egmont Showgrounds,4.401228990000000,4.401228990000000,1708481.607300000032410,5618519.987049999646842,-39.576171619999997,174.263082279999992,Egmont Showgrounds,"4","959","1734","03500",South Taranaki District
"221400",Normanby-Tawhiti,49.499719960000000,49.499719960000000,1712620.471200000029057,5617827.621550000272691,-39.581874790000001,174.311378170000012,Normanby-Tawhiti,"6","1002","1755","03500",South Taranaki District
"221500",Ohangai,331.777119620000008,331.777119620000008,1724514.330400000093505,5622467.699500000104308,-39.538433589999997,174.448963190000001,Ohangai,"5","977","537","03500",South Taranaki District
"221600",Turuturu,4.332928350000000,4.332928350000000,1709870.232300000032410,5619111.038499999791384,-39.570670460000002,174.279148800000002,Turuturu,"7","1025","1893","03500",South Taranaki District
"221700",King Edward Park,1.082081340000000,1.082081340000000,1709653.116750000044703,5617838.736899999901652,-39.582159420000004,174.276831950000002,King Edward Park,"9","1094","1521","03500",South Taranaki District
"221800",Ramanui,13.599212570000001,13.599212570000001,1709439.607300000032410,5615181.368549999780953,-39.606124819999998,174.274785119999990,Ramanui,"8","1049","2052","03500",South Taranaki District
"221900",Hawera Central,1.784289640000000,1.784289640000000,1710182.213250000029802,5616913.920250000432134,-39.590422490000002,174.283145120000000,Hawera Central,"9","1087","2592","03500",South Taranaki District
"222000",Mangawhio,1368.584847260000060,1368.584847260000060,1749848.207200000062585,5613997.022199999541044,-39.610674930000002,174.745566950000011,Mangawhio,"6","998","723","03500",South Taranaki District
"222100",Manutahi-Waitotora,293.221695350000005,293.221695350000005,1734892.563300000037998,5595046.437749999575317,-39.783847010000002,174.575291670000013,Manutahi-Waitotora,"9","1072","1980","03500",South Taranaki District
"222200",Patea,6.153587930000000,6.153587930000000,1725966.179849999956787,5598492.154299999587238,-39.754178840000002,174.470421200000004,Patea,"10","1209","1191","03500",South Taranaki District
"222300",Otangiwai-Ohura,2011.697037399999999,2011.697037399999999,1773773.496599999954924,5696080.095850000157952,-38.866962479999998,175.002980220000012,Otangiwai-Ohura,"8","1037","1020","03600",Ruapehu District
"222400",Ngapuke,621.832408920000034,621.832408920000034,1806362.050599999958649,5696742.488649999722838,-38.853954680000001,175.378132240000014,Ngapuke,"8","1045","1263","03600",Ruapehu District
"222500",Taumarunui North,3.594604530000000,3.594604530000000,1794756.676449999911711,5696082.060150000266731,-38.862547620000001,175.244676410000011,Taumarunui North,"9","1114","1677","03600",Ruapehu District
"222600",Taumarunui Central,5.537381350000000,5.537381350000000,1796395.328399999998510,5693223.810050000436604,-38.887920309999998,175.264366050000007,Taumarunui Central,"10","1163","1485","03600",Ruapehu District
"222700",Taumarunui East,4.518284930000000,4.518284930000000,1800681.313799999887124,5693049.479600000195205,-38.888521539999999,175.313795720000002,Taumarunui East,"10","1242","1545","03600",Ruapehu District
"222800",National Park,1375.279118789999984,1375.279118789999984,1805065.298650000011548,5667638.392500000074506,-39.116301559999997,175.371933560000002,National Park,"6","997","1050","03600",Ruapehu District
"222900",Tangiwai,2696.632201750000149,2696.632201750000149,1786749.555900000035763,5640769.253499999642372,-39.362363250000001,175.167664989999992,Tangiwai,"6","1002","1281","03600",Ruapehu District
"223000",Raetihi,3.862812960000000,3.862812960000000,1795899.924450000049546,5633113.884449999779463,-39.429263050000003,175.276039620000006,Raetihi,"10","1129","1038","03600",Ruapehu District
"223100",Ohakune,6.440493170000000,6.440493170000000,1807884.168250000104308,5634768.020299999974668,-39.411564480000003,175.414650370000004,Ohakune,"8","1032","1182","03600",Ruapehu District
"223200",Waiouru,5.010616070000000,5.010616070000000,1830336.387199999997392,5627659.451000000350177,-39.469844530000003,175.677637989999994,Waiouru,"7","1017","765","03600",Ruapehu District
"223300",Upper Whanganui,1849.887020650000068,1849.887020650000068,1786003.892750000115484,5603187.302849999628961,-39.700915340000002,175.169527329999994,Upper Whanganui,"9","1065","1155","03700",Whanganui District
"223400",Mowhanau,170.178543069999989,170.178543069999989,1762805.269799999892712,5587885.958250000141561,-39.843446749999998,174.902882930000004,Mowhanau,"3","933","1293","03700",Whanganui District
"223500",Brunswick-Papaiti,51.532334669999997,51.532334669999997,1773528.412500000093132,5583951.158250000327826,-39.876754079999998,175.029188019999992,Brunswick-Papaiti,"3","932","1371","03700",Whanganui District
"223600",Castlecliff West,3.023392090000000,3.023392090000000,1768949.912199999904260,5578169.667500000447035,-39.929738149999999,174.977175230000000,Castlecliff West,"10","1121","1593","03700",Whanganui District
"223700",Otamatea (Whanganui District),2.230812770000000,2.230812770000000,1772832.710149999940768,5580743.914599999785423,-39.905775249999998,175.021906129999991,Otamatea (Whanganui),"2","923","1731","03700",Whanganui District
"223800",Castlecliff East,2.625832210000000,2.625832210000000,1770259.046550000086427,5577386.202700000256300,-39.936530599999998,174.992691629999996,Castlecliff East,"10","1153","1917","03700",Whanganui District
"223900",Springvale North,1.041561450000000,1.041561450000000,1772355.939000000013039,5579068.170649999752641,-39.920961320000004,175.016774499999997,Springvale North,"1","911","348","03700",Whanganui District
"224000",Lower Aramoho,2.084023960000000,2.084023960000000,1775502.230549999978393,5580822.478749999776483,-39.904519239999999,175.053095979999995,Lower Aramoho,"10","1157","1869","03700",Whanganui District
"224100",St Johns Hill East,1.123707030000000,1.123707030000000,1774325.293199999956414,5579896.733500000089407,-39.913097759999999,175.039583230000005,St Johns Hill East,"5","973","1173","03700",Whanganui District
"224200",St Johns Hill West,1.122011770000000,1.122011770000000,1773542.996599999954924,5579121.989950000308454,-39.920234340000000,175.030642000000000,St Johns Hill West,"5","965","2202","03700",Whanganui District
"224300",Titoki,1.920095890000000,1.920095890000000,1771737.523100000107661,5577420.820199999958277,-39.935920260000003,175.009976419999987,Titoki,"10","1122","2943","03700",Whanganui District
"224400",Springvale West,0.688736910000000,0.688736910000000,1772399.670900000026450,5578120.958899999968708,-39.929481420000002,175.017536350000000,Springvale West,"6","989","1572","03700",Whanganui District
"224500",Springvale East,0.630709640000000,0.630709640000000,1772895.635900000110269,5578543.340350000187755,-39.925577060000002,175.023225050000008,Springvale East,"6","985","1452","03700",Whanganui District
"224600",Upper Aramoho,1.561706950000000,1.561706950000000,1776954.887899999972433,5581740.440349999815226,-39.895951810000000,175.069830539999998,Upper Aramoho,"9","1067","2097","03700",Whanganui District
"224700",Balgownie,2.814443700000000,2.814443700000000,1771603.556899999966845,5576018.941399999894202,-39.948570429999997,175.008778669999998,Balgownie,"10","1219","120","03700",Whanganui District
"224800",Laird Park,1.113511930000000,1.113511930000000,1774839.566349999979138,5579158.078200000338256,-39.919642779999997,175.045794519999987,Laird Park,"10","1151","2247","03700",Whanganui District
"224900",Wembley Park,1.535930180000000,1.535930180000000,1776426.593850000062957,5580454.544900000095367,-39.907640239999999,175.064002420000008,Wembley Park,"10","1153","1695","03700",Whanganui District
"225000",College Estate,1.350365880000000,1.350365880000000,1773864.270500000100583,5577974.502799999900162,-39.930500700000003,175.034704989999994,College Estate,"7","1026","1284","03700",Whanganui District
"225100",Whanganui East-Williams Domain,1.377190660000000,1.377190660000000,1776196.638049999950454,5579770.003100000321865,-39.913851770000001,175.061498660000012,Whanganui East-Williams Domain,"9","1108","2277","03700",Whanganui District
"225200",Gonville West,0.738422150000000,0.738422150000000,1772425.541500000050291,5576648.607350000180304,-39.942733650000001,175.018228469999997,Gonville West,"10","1228","1707","03700",Whanganui District
